OBJECTID,RSPB_Reference,County,Country,Incident_Type,Month,Year,Grid_Square,Details,More_info here,GlobalID
4710,104737,North Yorkshire,England,Shooting,March,2018,SE86,Species involved: Kestrel x1,No Link,3479b106-8a38-4514-a63a-a894ef4a14db
4711,98865,Hampshire,England,Shooting,March,2017,SU33,Species involved: Peregrine Falcon x1,http://www.andoveradvertiser.co.uk/news/crime/15195520.Appeal_made_after_rare_bird_shot_near_Stockbridge/,2f9fa3fc-9ff3-4eec-9c07-3f62f5e3bee3
4712,95053,Londonderry,Northern Ireland,Nest Destruction,June,2012,C83,Species targeted: Sparrowhawk nest,No Link,cb249cc9-ed14-4d60-80a6-2e8e89d020ad
4713,100193,North Yorkshire,England,Shooting,January,2019,SE86,Species involved: Buzzard x1,No Link,c31c1555-c96e-4f24-9f5f-056770ff034e
4714,105893,Hampshire,England,Shooting,March,2024,SU33,Species involved: Barn Owl x1,https://www.bbc.co.uk/news/articles/cn0ejnwdvvjo,9e3d35ed-3172-45a7-b215-a850d378fd8b
4715,102088,Antrim,Northern Ireland,Poisoning,January,2020,C90,Species involved: Buzzard x1. Tested positive for: Alphachloralose,No Link,eac47699-a6f0-4369-b2c6-119e004bf290
4716,100386,North Yorkshire,England,Poisoning,January,2019,SE86,Species involved: Buzzard x1. Tested positive for: Carbofuran,No Link,dc95831c-3203-42e1-9677-40a6285b4047
4717,106096,Hampshire,England,Shooting,March,2024,SU33,Species involved: Kestrel x1,https://www.bbc.co.uk/news/articles/cn0ejnwdvvjo,9b9bcfe6-337d-4a35-89c7-9dc43c1030a3
4718,93935,Antrim,Northern Ireland,Poisoning,March,2010,D02,Species targeted: Birds of Prey. Species involved: poison bait (Pigeon Bait (Species Unknown)). Tested positive for: Carbofuran,No Link,39e863dc-96ea-4b92-9309-0d16aed50bae
4719,103456,North Yorkshire,England,Shooting,February,2022,SE86,Species involved: Buzzard x1,No Link,0f1c70a6-601e-4d7d-bbda-c112403362d6
4720,90305,Wiltshire,England,Shooting,September,2008,SU36,Species involved: Buzzard x1,No Link,1d022f52-ed93-4c2b-a4c7-2aeee0c3117a
4721,101284,Antrim,Northern Ireland,Poisoning,June,2019,D10,"Species involved: Peregrine Falcon x2. Tested positive for: Aldicarb, Carbofuran",No Link,fdf52b38-e297-4df1-92b1-2d1083f15cc9
4722,95895,North Yorkshire,England,Shooting,May,2013,SE87,Species involved: Buzzard x1,No Link,8a660e06-67c5-414f-8563-3523c988bde4
4723,91104,Hampshire,England,Poisoning,May,2008,SU42,Species involved: Red Kite x1. Tested positive for: Carbofuran,No Link,b2737e30-8495-4b8a-839b-53af0d3219e2
4724,95130,Antrim,Northern Ireland,Poisoning,January,2012,D13,Species targeted: Birds of Prey. Species involved: Raven x1. Tested positive for: Carbofuran,No Link,a8dd9530-9928-4413-9c0a-fc4aaf0d66de
4725,97148,North Yorkshire,England,Shooting,April,2015,SE87,Species involved: Tawny Owl x1,No Link,a1bc5367-d75c-4bc5-9ed0-466e2cac8a19
4726,93776,Hampshire,England,Shooting,March,2011,SU42,Species involved: Buzzard x1,No Link,0218be02-3ee7-4bed-8d07-a7149b502a01
4727,96592,Antrim,Northern Ireland,Poisoning,April,2013,D13,Species involved: White-tailed Eagle x1. Tested positive for: Carbofuran,No Link,16c586ef-3fd8-4538-a12e-264f1a9ad6af
4728,98159,North Yorkshire,England,Shooting,March,2016,SE87,Species involved: Red Kite x1,http://www.yorkpress.co.uk/news/14391948.Bird_of_prey_found_with_shotgun_wounds_in_North_Yorkshire/,296adee7-dbfc-4dd1-80e7-ecfa6ba7c412
4729,93778,Hampshire,England,Poisoning,April,2011,SU42,Species involved: Buzzard x1. Tested positive for: Alphachloralose,No Link,2e6b5273-118c-4886-9503-562ececa829f
4730,104537,Antrim,Northern Ireland,Poisoning,May,2023,D20,Species involved: White-tailed Eagle x2. Tested positive for: Bendiocarb,https://www.nirsg.com/eagles-found-dead-at-glenwherry-in-antrim-both-poisoned,b9886394-58cd-46b5-969f-0adb528890a4
4731,98658,North Yorkshire,England,Shooting,November,2016,SE87,Species involved: Buzzard x1,No Link,dd5f60f4-4bcd-415d-8987-ecb48ead2444
4732,94848,Hampshire,England,Poisoning,March,2012,SU42,Species involved: Buzzard x1. Tested positive for: Alphachloralose,No Link,6a733d27-69f7-4942-8fe8-f40437f2fbd1
4733,96593,Antrim,Northern Ireland,Shooting,April,2013,D22,Species involved: Buzzard x1,No Link,7e4a50b7-a62d-45dd-bfa1-fe8fbd21e025
4734,99592,North Yorkshire,England,Trapping,February,2018,SE87,Species involved: Barn Owl x1,https://raptorpersecutionscotland.wordpress.com/2018/02/06/barn-owl-with-horrific-injuries-found-in-north-yorkshire/,9317c9cf-da85-4e94-b77a-928a83b46e5d
4735,95464,Hampshire,England,Poisoning,September,2012,SU42,Species involved: Buzzard x2. Tested positive for: Alphachloralose,No Link,1cac5806-2d3c-4c6a-8b57-a0860c2491e4
4736,94259,Antrim,Northern Ireland,Poisoning,March,2011,D30,Species involved: Buzzard x1. Tested positive for: Carbofuran,No Link,788f0a5a-5486-4cba-8c98-e2de78bf7d6f
4737,100278,North Yorkshire,England,Shooting,February,2019,SE87,Species involved: Buzzard x1,No Link,facb4d38-8e3e-4982-a2f3-4ff0735a06c2
4738,101779,Hampshire,England,Poisoning,July,2020,SU42,"Species targeted: Birds of Prey. Species involved: Carrion Crow x1. Tested positive for: Brodifacoum, Bendiocarb, Carbofuran",No Link,0ddac5d8-eff3-4713-ae13-f8ce154f9382
4739,96427,Antrim,Northern Ireland,Poisoning,August,2013,D30,Species involved: Red Kite x1. Tested positive for: Carbofuran,No Link,e67f7b1e-aba2-452f-9914-a861c740bd43
4740,91073,North Yorkshire,England,Shooting,February,2009,SE88,Species involved: Buzzard x1,No Link,35dd54a7-82b7-4851-bea1-3daacf566b0e
4741,103306,Hampshire,England,Shooting,March,2021,SU46,Species involved: Barn Owl x1,No Link,49d157f4-eef8-4471-ac93-96b7396644c1
4742,98210,Antrim,Northern Ireland,Poisoning,March,2016,D30,Species involved: Buzzard x1. Tested positive for: Alphachloralose,http://www.bbc.co.uk/news/uk-northern-ireland-36213189,2efb95c8-d899-4767-9638-953f6045720a
4743,95303,North Yorkshire,England,Trapping,August,2012,SE88,Species involved: Buzzard x1,No Link,aa55bd03-2b80-4437-bc6c-7704aad7f53e
4744,91145,Antrim,Northern Ireland,Persecution (Other),July,2008,D31,Species targeted: Birds of Prey,No Link,e384b5df-1720-4939-9a62-7ab33d77bb11
4745,95915,Hampshire,England,Trapping,August,2013,SU55,Species involved: Tawny Owl x1,https://community.rspb.org.uk/ourwork/b/investigations/archive/2014/07/31/if-you-go-down-to-the-woods.aspx,5bda4f8b-e346-4f05-abdf-c4857ad77773
4746,95304,North Yorkshire,England,Trapping,September,2012,SE88,Species targeted: Goshawk,No Link,fc79a35b-6339-4644-8b04-094e2fe7254d
4747,101382,Berkshire,England,Trapping,August,2020,SU56,Species involved: Red Kite x1,https://community.rspb.org.uk/ourwork/b/investigations/posts/red-kite-killed-in-illegal-pole-trap-,2e834d61-6006-4052-b4a3-9a4e9d5da18e
4748,98209,Antrim,Northern Ireland,Poisoning,March,2016,D31,Species involved: Buzzard x1. Tested positive for: Carbofuran,http://www.bbc.co.uk/news/uk-northern-ireland-36213189,756a9696-d6c7-4d85-abd7-f30890f42b2f
4749,97114,North Yorkshire,England,Poisoning,January,2014,SE89,"Species targeted: Birds of Prey. Species involved: Dog x1, Bird x1; poison bait (Pheasant Bait x1). Tested positive for: Metaldehyde",No Link,e7213fd2-4c01-497e-bf55-eee7bbb6f060
4750,90676,Berkshire,England,Trapping,May,2008,SU57,Species involved: Red Kite x1,No Link,c4b31b2b-7346-488e-829a-dcfa3b001924
4751,93557,Tyrone,Northern Ireland,Poisoning,November,2010,H17,"Species involved: Golden Eagle x1, Raven x1. Tested positive for: Carbofuran",No Link,093d4d59-3ab4-4129-953b-0b9819feb4ff
4752,101167,North Yorkshire,England,Trapping,April,2020,SE89,Species targeted: Birds of Prey,https://raptorpersecutionscotland.wordpress.com/2020/07/16/police-appeal-after-goshawk-killed-on-grouse-shooting-estate-in-north-york-moors-national-park/,8e33d310-ae4b-4363-a2e2-5d6958560bb3
4753,100817,Hampshire,England,Persecution (Other),December,2019,SU60,Species involved: Sparrowhawk x1,https://community.rspb.org.uk/ourwork/b/investigations/posts/portsmouth-sparrowhawk-killer-fined,22cfefe1-9ad4-41e7-be30-6d5f06d42810
4754,106162,Fermanagh,Northern Ireland,Nest Destruction,May,2024,H25,Species targeted: Long-eared Owl nest,Blank,05ce523b-4378-4028-b662-3e2179d1d798
4755,101168,North Yorkshire,England,Trapping,May,2020,SE89,Species involved: Goshawk x1,https://raptorpersecutionscotland.wordpress.com/2020/07/16/police-appeal-after-goshawk-killed-on-grouse-shooting-estate-in-north-york-moors-national-park/,0d208907-957b-4290-8858-1b1bf58fe054
4756,101204,Hampshire,England,Nest Destruction,May,2020,SU60,Species targeted: Kestrel nest,No Link,f57d231d-40ba-4129-a047-db54b20c6558
4757,100213,Tyrone,Northern Ireland,Poisoning,July,2018,H27,Species Involved: Peregrine Falcon x1; poison bait (Pigeon Bait (Species Unknown) x1). Tested positive for: Carbofuran,https://www.bbc.co.uk/news/uk-northern-ireland-foyle-west-45024707,5b09305d-6b0a-4ff8-b045-7596b3f9b796
4758,94808,Lincolnshire,England,Shooting,March,2012,SE90,Species involved: Buzzard x1,No Link,3cc81322-8f70-44cc-9099-c79dac299800
4759,97006,Hampshire,England,Shooting,January,2015,SU61,Species involved: Buzzard x1,No Link,85d96211-5f64-4e64-83ae-239af0287077
4760,94260,Tyrone,Northern Ireland,Poisoning,April,2011,H37,Species targeted: Peregrine Falcon. Species involved: poison bait (Pigeon Bait (Species Unknown) x1). Tested positive for: Carbofuran,No Link,2edece46-5e87-44e1-b466-8ea714dc1afb
4761,94389,Lincolnshire,England,Persecution (Other),October,2011,SE91,"Species targeted: Birds of Prey, Buzzard. Possession of: Carbofuran",No Link,0afefa35-37c6-409d-a61d-5cc31833f609
4762,98465,Hampshire,England,Shooting,March,2015,SU63,Species involved: Buzzard x1,No Link,8f5581f1-828d-494c-9f12-9debb1f88cb3
4763,100082,Tyrone,Northern Ireland,Nest Destruction,May,2017,H44,Species involved: Hen Harrier x1 nest,No Link,c5e49a1f-f7e6-4759-87ca-e2af2125912a
4764,100150,Lincolnshire,England,Shooting,September,2018,SE92,Species involved: Marsh Harrier x1,https://community.rspb.org.uk/ourwork/b/investigations/posts/marsh-harrier-found-illegally-shot,c9516679-6fbc-4f22-9088-67b5863f4d19
4765,98191,Oxfordshire,England,Shooting,March,2016,SU68,Species involved: Red Kite x1,"https://raptorpersecutionscotland.wordpress.com/2016/04/27/red-kites-shot-in-the-thames-valley/#:~:text=Thames%20Valley%20Police%20are%20appealing,was%20found%20on%205th%20April.",ec799ff5-cf03-4c55-bfe8-1db7b6ef870e
4766,98508,Tyrone,Northern Ireland,Poisoning,April,2015,H45,Species involved: Buzzard x1. Tested positive for: Carbofuran,No Link,bcee7cef-dfd1-4932-a269-397dd17b05af
4767,88598,East Riding of Yorkshire,England,Shooting,April,2007,SE94,Species involved: Red Kite x1,No Link,8c728ca3-f30c-427f-b33c-1f78a2fdfeb4
4768,98192,Oxfordshire,England,Shooting,April,2016,SU68,Species involved: Red Kite x1,"https://raptorpersecutionscotland.wordpress.com/2016/04/27/red-kites-shot-in-the-thames-valley/#:~:text=Thames%20Valley%20Police%20are%20appealing,was%20found%20on%205th%20April.",50161197-e38a-4f48-a10e-fb90ff362dc5
4769,101209,Tyrone,Northern Ireland,Shooting,November,2019,H48,Species involved: Buzzard x1,https://www.belfasttelegraph.co.uk/news/northern-ireland/bird-of-prey-found-shot-three-times-on-mend-say-omagh-vets-38693468.html,d47d1858-4e84-4451-9d1f-c992b9328f84
4770,88726,East Riding of Yorkshire,England,Poisoning,April,2007,SE94,Species involved: Red Kite x1. Tested positive for: Bendiocarb,No Link,dfbf89c3-f24f-4de4-b652-ad0972e014cd
4771,100556,Hampshire,England,Shooting,March,2018,SU72,Species involved: Barn Owl x1,No Link,5a2f3673-7e8d-4f59-b7a1-36fc8ffbf026
4772,102160,Tyrone,Northern Ireland,Poisoning,May,2020,H58,Species targeted: Birds of Prey. Species involved: poison bait (Lamb x1). Tested positive for: Nitroxynil (Trodax),https://raptorpersecutionscotland.wordpress.com/2020/05/16/police-warn-public-as-suspected-poisoned-bait-found-in-co-tyrone/,a8c16e82-b672-4f75-9227-1e11476edc00
4773,89950,East Riding of Yorkshire,England,Shooting,May,2008,SE94,Species involved: Red Kite x1,No Link,d6f6c39d-e305-4f65-ad9b-eddb925708c7
4774,101830,Oxfordshire,England,Shooting,April,2018,SU78,Species involved: Red Kite x1,No Link,001eff33-33b0-4275-86d2-9d14dd833c85
4775,93788,East Riding of Yorkshire,England,Shooting,December,2010,SE94,Species involved: Little Owl x1,No Link,c12a480d-5a05-4716-9f55-91b8ebb4f49b
4776,98499,Armagh,Northern Ireland,Shooting,August,2015,H74,Species involved: Peregrine Falcon x1,No Link,237f5058-5518-4046-b6bf-59062c2eb840
4777,102100,Buckinghamshire,England,Poisoning,April,2020,SU78,Species targeted: Birds of Prey. Species involved: Raven x1. Tested positive for: Bendiocarb,No Link,23e638c2-da86-42c2-a89d-51ec0e9047ce
4778,97109,East Riding of Yorkshire,England,Trapping,March,2015,SE94,Species involved: Buzzard x1,No Link,5ea4d068-cf89-4c8d-878f-648759790064
4779,99967,Tyrone,Northern Ireland,Shooting,January,2017,H74,Species involved: Buzzard x1,No Link,2d8357a5-ebdc-4abf-8d84-2e17b74cf595
4780,105033,Oxfordshire,England,Persecution (Other),January,2023,SU78,Species involved: Buzzard x1,No Link,0fc9c431-c17f-454d-9066-4f5c90834aac
4781,96500,Buckinghamshire,England,Poisoning,February,2013,SU79,Species involved: Red Kite x1. Tested positive for: Bendiocarb,No Link,2166d8a5-7812-4c3c-8e1c-4473c03d2062
4782,96501,Buckinghamshire,England,Poisoning,February,2013,SU79,Species involved: Red Kite x1. Tested positive for: Alphachloralose,No Link,2baf88f0-f0ec-4174-9228-74ef4a8c937f
4783,96624,Berkshire,England,Shooting,March,2014,SU86,Species involved: Sparrowhawk x1,No Link,efe914bd-8802-4db2-a358-5d667f4a1deb
4784,94684,Berkshire,England,Shooting,March,2011,SU88,Species involved: Buzzard x1,No Link,200d2cde-4ce9-4511-a69d-fdae5e775cbf
4785,102614,West Sussex,England,Poisoning,October,2021,SU91,Species targeted: Birds of Prey. Species involved: White-tailed Eagle x1. Tested positive for: Bendiocarb,No Link,a6f7c597-0c79-464e-a72d-5422876b31a1
4786,102687,West Sussex,England,Poisoning,October,2021,SU91,Species targeted: Birds of Prey. Species involved: Dog x1. Tested positive for: Bendiocarb,No Link,e260efce-7c11-474c-8273-b2327aa01d3d
4787,94115,Buckinghamshire,England,Shooting,June,2011,SU98,Species involved: Red Kite x1,No Link,ce3f3337-a383-4b70-994d-efb3df8b5aa2
4788,94225,Cornwall,England,Poisoning,July,2011,SW33,Species involved: Peregrine Falcon x2. Tested positive for: Carbofuran,No Link,68a4de48-1a24-47a6-826c-374982372536
4789,92210,Cornwall,England,Shooting,October,2009,SW83,Species involved: Barn Owl x1,No Link,aedb8e50-f9b5-41ae-9309-8ad80577003d
4790,94214,Cornwall,England,Shooting,August,2011,SW84,Species involved: Peregrine Falcon x1,No Link,70b89f58-1dc5-4f91-b66e-ac632275c1ca
4791,95260,Cornwall,England,Shooting,August,2012,SW86,Species involved: Peregrine Falcon x1,No Link,7968551c-417b-40f5-a96c-2a98fc659a3d
4792,95289,Cornwall,England,Shooting,October,2012,SW86,Species involved: Peregrine Falcon x1,No Link,75acf4e1-4c9b-4517-87e5-49a1cd17ac74
4793,97111,Cornwall,England,Poisoning,December,2013,SW87,"Species Involved: Buzzard x1, Carrion Crow x1; poison bait (Lamb x1). Tested positive for: Carbofuran",No Link,1435f31b-cb22-499f-aab4-7e9271459b6e
4794,99768,Cornwall,England,Shooting,May,2018,SW94,Species involved: Buzzard x1,https://ww2.rspb.org.uk/Images/Legal%20Eagle%2085_tcm9-457397.pdf,ce7ae4ef-12bb-42e2-b738-9334f74ad1bd
4795,93882,Cornwall,England,Shooting,March,2010,SX36,Species involved: Buzzard x1,No Link,30a61e76-72c8-43c7-9a14-071038a5e029
4796,95880,Cornwall,England,Shooting,July,2012,SX37,Species involved: Barn Owl x1,No Link,5a680564-c015-4ddb-823a-0a268b82a9d7
4797,102146,Devon,England,Poisoning,April,2020,SX39,"Species targeted: Birds of Prey. Species involved: poison bait (Lamb x1, Meat x1). Tested positive for: Lindane (Gamma HCH)",No Link,d1b41234-18f2-4348-8abd-f804f3dbc7d0
4798,91298,Cornwall,England,Poisoning,March,2008,SX46,"Species targeted: Birds of Prey. Species involved: Dog x2; poison bait (Unknown). Tested positive for: Diquat, Paraquat",No Link,cb071171-27c9-466c-bd04-3c162024d32a
4799,101028,Devon,England,Shooting,February,2020,SX46,Species involved: Sparrowhawk x1,https://community.rspb.org.uk/ourwork/b/investigations/posts/sparrowhawk-shot-near-plymouth,200b92d6-a215-40a5-8b65-7b318d85dbd9
4800,98898,Devon,England,Shooting,March,2017,SX47,Species involved: Peregrine Falcon x1,https://www.bbc.co.uk/news/uk-england-devon-39461035,ba44c737-4b5c-4926-bd24-938094f1b437
4801,98576,Devon,England,Shooting,July,2014,SX59,Species involved: Peregrine Falcon x1,No Link,2f2423e7-4772-439c-867a-a0e6cf3a4eb5
4802,94321,Devon,England,Poisoning,July,2011,SX76,"Species involved: Peregrine Falcon x1. Tested positive for: Aldicarb, Carbofuran",No Link,59b6ed28-d7aa-4030-89fa-32dccb967659
4803,98798,Devon,England,Shooting,August,2016,SX86,Species involved: Peregrine Falcon x1,https://www.devon-cornwall.police.uk/News/newsarticle.aspx?id=d89a720d-be7c-4ab8-a5d1-5fee17b9a5f1,b63349e3-87f3-4f1b-ae70-a7877ddf748c
4804,100557,Devon,England,Shooting,April,2018,SX86,Species involved: Buzzard x1,No Link,267c20cb-2911-4250-bd5d-fe0b17f6a7d4
4805,98529,Devon,England,Shooting,June,2015,SX88,Species involved: Peregrine Falcon x1,No Link,dceba004-6c27-4751-a003-5ade5888a96c
4806,94126,Devon,England,Poisoning,March,2011,SX89,"Species involved: Goshawk x2, Buzzard x1. Tested positive for: Benfuracarb, Carbofuran",No Link,96b3155e-1030-4727-9adc-f8befed1187f
4807,94161,Devon,England,Poisoning,March,2011,SX89,"Species involved: Goshawk x2. Tested positive for: Benfuracarb, Carbofuran",No Link,61aac30b-98e3-47b8-81a7-bc750016ec17
4808,98755,Devon,England,Shooting,January,2017,SX89,Species involved: Buzzard x1,http://www.itv.com/news/westcountry/update/2017-01-27/rspca-appeal-after-another-buzzard-shot/,83ba6b2e-4ed3-4597-94f0-3a5f9406b79b
4809,92690,Devon,England,Poisoning,February,2009,SX98,Species targeted: Birds of Prey. Species involved: poison bait (Pigeon Bait (Species Unknown) x1). Tested positive for: Aldicarb,No Link,72b218e4-b501-4173-86ee-24dc3a067566
4810,92691,Devon,England,Poisoning,February,2009,SX98,Species targeted: Birds of Prey. Species involved: poison bait (Pigeon Bait (Species Unknown) x1). Tested positive for: Aldicarb,No Link,e3e079f1-815e-4c22-b5e5-19b5aa5c78bf
4811,96680,Devon,England,Shooting,May,2014,SY28,Species involved: Peregrine Falcon x1,No Link,883bd3b1-23e8-4ff6-9a60-12e53e718361
4812,95313,Dorset,England,Shooting,November,2012,SY49,Species involved: Peregrine Falcon x1,No Link,aff34e3f-77b0-40a4-86ed-dea23f70ec4e
4813,99756,Dorset,England,Shooting,May,2018,SY49,Species involved: Buzzard x1,https://www.itv.com/news/westcountry/2018-07-23/appeal-after-birds-of-prey-found-dead-in-dorset/,1ff83607-3c16-435a-8cf0-2ccf4bd02599
4814,101273,Dorset,England,Shooting,September,2019,SY78,Species involved: Sparrowhawk x1,No Link,4a4bb99f-55e5-492e-b4a9-233df6986f4d
4815,93029,Dorset,England,Shooting,February,2010,SY99,Species involved: Buzzard x1,No Link,3fdfb3c0-b066-4175-8a91-deafc277f5ad
